C,form,N,D,Q,L,C_train,C_Q,C_attn,C_total,s_train,s_Q,s_attn
7.94328234724279e+22,log,14.658250007129388,782.3238417401532,0.9999999999999993,2.0065154927720634,6.880499075259055e+22,1.2336579824169514e+21,9.394174737420362e+21,7.943282347242786e+22,0.8662035131669924,0.015530833835274278,0.11826565299773335
8.91250938133744e+22,log,15.491415404867478,831.2669273832527,0.9999999999999998,2.0002170258560996,7.726500770653066e+22,1.3108370546454335e+21,1.0549249052198318e+22,8.91250938133744e+22,0.8669276451851097,0.014707833658950101,0.1183645211559403
1.0000000000000001e+23,log,16.37278241941406,883.1878711802769,1.0,1.9940291247485649,8.676145710180102e+22,1.392711955233081e+21,1.1845830942965902e+22,1.0000000000000001e+23,0.8676145710180101,0.01392711955233081,0.118458309429659
1.1220184543019653e+23,log,17.305144155718796,938.2668348115499,1.0,1.9879496837001955,9.742105699766318e+22,1.4795667837857072e+21,1.3301221648747616e+22,1.122018454301965e+23,0.8682660844314829,0.013186652840805384,0.11854726272771182
1.2589254117941714e+23,log,18.29145043779847,996.6951749333219,0.9999999999999999,1.981976647776788,1.093860023633144e+23,1.5717032934314625e+21,1.4934835522671194e+22,1.2589254117941706e+23,0.8688839016079738,0.012484483025817497,0.1186316153662087
1.4125375446227497e+23,log,19.334828929785356,1058.6754766179545,1.0,1.9761080110219584,1.2281585539540277e+23,1.6694409435531565e+21,1.6768458123318988e+22,1.4125375446227492e+23,0.8694696708270758,0.011818736782667389,0.11871159239025673
1.584893192461111e+23,log,20.43857892144134,1124.4231223565816,1.0,1.9703418147103338,1.3788966436427091e+23,1.7731193739716426e+21,1.8826535507868458e+22,1.5848931924611102e+23,0.8700249645854569,0.011187626916475327,0.11878740849806774
1.7782794100389228e+23,log,21.606205076841533,1194.1657778708675,1.0,1.9646761456864987,1.5480834415454372e+23,1.8830975941148198e+21,2.1136499255233705e+22,1.7782794100389224e+23,0.8705512940238976,0.010589435965372861,0.1188592700107295
1.9952623149688827e+23,log,22.841398215398115,1268.1458278564746,1.0,1.9591091347852096,1.7379734309559268e+23,1.999757823977357e+21,2.3729130577318256e+22,1.9952623149688827e+23,0.8710500959784987,0.010022530917237038,0.11892737310426436
2.238721138568347e+23,log,24.148072287317714,1346.6198419891195,1.0,1.9536389553285882,1.951096397273377e+23,2.1235046520577844e+21,2.6638969477439175e+22,2.2387211385683467e+23,0.8715227473668719,0.009485346859304493,0.11899190577382358
2.5118864315095718e+23,log,25.530368259348254,1429.8599240623412,1.0,1.9482638216961923,2.190291025235718e+23,2.2547671628336993e+21,2.9904773464551668e+22,2.5118864315095718e+23,0.8719705627453133,0.008976389754526637,0.11905304750016009
2.818382931264449e+23,log,26.992662187263704,1518.1549357141373,0.9999999999999999,1.9429819879640482,2.4587425996595252e+23,2.3940008664743134e+21,3.357003229401805e+22,2.8183829312644487e+23,0.8723947950381699,0.00849423561261869,0.11911096934921146
3.162277660168379e+23,log,28.539585590131416,1611.8111384808558,1.0,1.9377917466089207,2.7600253165080926e+23,2.5416887113046903e+21,3.7683545654723825e+22,3.162277660168378e+23,0.8727966399892706,0.008037525430860983,0.1191658345798684
3.5481338923357603e+23,log,30.176041220556122,1711.1531906010043,1.0,1.9326914272742592,3.098149752855722e+23,2.698342655680335e+21,4.230007129232346e+22,3.5481338923357603e+23,0.8731772381949738,0.0076049628834722405,0.11921779892155378
3.9810717055349855e+23,log,31.90721107678539,1816.5256931836254,1.0,1.9276793955944544,3.47761612312883e+23,2.8645061061628757e+21,4.74810521344523e+22,3.9810717055349815e+23,0.8735376753686237,0.007195314021046852,0.11926701061032945
4.466835921509616e+23,log,33.738579997228435,1928.2939822369108,1.0,1.9227540520741941,3.9034740466724516e+23,3.040755166481644e+21,5.329543231723455e+22,4.4668359215096136e+23,0.873878986213855,0.006807402868413375,0.11931361091773168
5.011872336272715e+23,log,35.675943197967094,2046.8459519917699,0.9999999999999999,1.9179138310198762,4.381389595094836e+23,3.227701512759444e+21,5.982057260502816e+22,5.011872336272712e+23,0.8742021546289503,0.006440111192376977,0.1193577341786727
5.623413251903491e+23,log,37.72544213293032,2172.592405419932,1.0,1.9131571995202012,4.9177205441468123e+23,3.425992946249721e+21,6.714327782941782e+22,5.623413251903487e+23,0.8745081187981689,0.006092372715254468,0.11939950848657668
6.309573444801942e+23,log,39.89356255097913,2305.9696951858864,1.0,1.9084826564732054,5.519600776533626e+23,3.6363175578925306e+21,7.536094926893909e+22,6.309573444801942e+23,0.8747977695831206,0.005763174943130684,0.11943905547374871
7.079457843841402e+23,log,42.18718332973286,2447.439615966968,0.9999999999999999,1.9038887316571607,6.195035026034969e+23,3.8594035585125167e+21,8.458287822213078e+22,7.079457843841402e+23,0.8750719564527367,0.005451552426249573,0.11947649112101366
7.94328234724279e+23,log,44.6135549892083,2597.4934917765627,1.0,1.8993739848428912,6.953005123769063e+23,4.0960257241790404e+21,9.49316966231936e+22,7.943282347242788e+23,0.8753314838647952,0.005156590871531618,0.11951192526367335
8.912509381337441e+23,log,47.18037378399105,2756.650934646065,1.0,1.8949370049452046,7.803589289315378e+23,4.3470034387534705e+21,1.0654500576345263e+23,8.91250938133744e+23,0.8755771192405013,0.004877418079195497,0.11954546268030311
1e+24,log,49.8957686323884,2925.4638029648213,1.0,1.8905764092112571,8.75809590330959e+23,4.613206935853726e+21,1.1957720273318693e+23,9.999999999999997e+23,0.8758095903309593,0.004613206935853728,0.11957720273318696
1.1220184543019652e+24,log,52.76832874983349,3104.518016794542,1.0,1.8862908424437983,9.829213639199729e+23,4.895560161450289e+21,1.3420153022054033e+23,1.1220184543019635e+24,0.8760295877053765,0.00436317258658276,0.11960723970804077
1.2589254117941714e+24,log,55.80717664274832,3294.4329071249404,1.0,1.8820789762573535,1.1031179951136265e+24,5.195039747697841e+21,1.5061237693284713e+23,1.2589254117941714e+24,0.8762377697511926,0.004126566752111289,0.11963566349669615
1.4125375446227496e+24,log,59.021912071092004,3495.868335775722,0.9999999999999999,1.8779395083655241,1.2379970011576163e+24,5.512686240413518e+21,1.6902785722471987e+23,1.4125375446227496e+24,0.8764347580497421,0.003902682984533205,0.11966255896572478
1.584893192461111e+24,log,62.422727043189234,3709.522025270748,1.0,1.8738711618976756,1.3893508850650466e+24,5.849599888516193e+21,1.896927075075477e+23,1.5848931924611105e+24,0.8766211449918496,0.0036908480119298187,0.11968800699622055
1.7782794100389228e+24,log,66.02040087826748,3936.1341513989114,1.0,1.8698726847434008,1.5591909275159717e+24,6.206947886103287e+21,2.128815346368474e+23,1.7782794100389225e+24,0.8767974924041012,0.003490423299658759,0.11971208429623997
1.9952623149688828e+24,log,69.8263198977614,4176.490772061269,1.0,1.865942848923229,1.7497738841999918e+24,6.585969779450324e+21,2.389024609894389e+23,1.9952623149688812e+24,0.8769643324954403,0.003300803974515522,0.11973486353004412
2.238721138568347e+24,log,73.85254891631313,4431.424448708177,1.0,1.8620804499841437,1.9636319452029995e+24,6.987978446964283e+21,2.6810121491838283e+23,2.2387211385683466e+24,0.8771221709456563,0.003121415314563505,0.11975641373978024
2.511886431509572e+24,log,78.11183466780098,4701.819200333043,1.0,1.8582843064185646,2.2036063440858413e+24,7.414367911209272e+21,3.008657195125202e+23,2.5118864315095705e+24,0.8772714866577539,0.002951713030574178,0.119776800311672
2.818382931264449e+24,log,82.61766343333964,4988.612543627495,0.9999999999999997,1.854553259105517,2.4728850727725165e+24,7.866616556057243e+21,3.376312419358743e+23,2.818382931264448e+24,0.8774127338555352,0.0027911808820556333,0.1197960852624091
3.1622776601683796e+24,log,87.38429947130902,5292.798999079338,1.0,1.8508861707728013,2.775045196661961e+24,8.346292655505495e+21,3.788861708509131e+23,3.1622776601683796e+24,0.8775463431361685,0.0026393294809732445,0.11981432738285822
3.5481338923357605e+24,log,92.42687525991279,5615.4308088953685,1.0,1.847281925479037,3.1141003374266607e+24,8.855055505779683e+21,4.2517849940332e+23,3.54813389233576e+24,0.8776727237248163,0.0024956937292888747,0.1198315825458949
3.9810717055349857e+24,log,97.76132329832251,5957.628603361227,1.0,1.8437394281145263,3.494553935907183e+24,9.394672245273736e+21,4.771230973825274e+23,3.981071705534984e+24,0.8777922615783627,0.002359834974138267,0.11984790344749913
4.4668359215096164e+24,log,103.40456759439674,6320.576753916169,1.0,1.8402576039199503,3.921459037115384e+24,9.967010526745023e+21,5.354098738674871e+23,4.466835921509616e+24,0.8779053240420087,0.002231335715455732,0.11986334024253559
5.011872336272715e+24,log,109.3744681342715,6705.534090164202,1.0,1.8368353980219603,4.4004853480076145e+24,1.0574055417126993e+22,6.00812932847973e+23,5.011872336272715e+24,0.8780122582452323,0.002109801429018606,0.11987794032574906
5.62341325190349e+24,log,115.68994389945618,7113.83422410089,0.9999999999999999,1.8334717749847984,4.937994493777581e+24,1.1217909908807185e+22,6.74200848217099e+23,5.623413251903487e+24,0.8781133935170251,0.001994857821450344,0.11989174866152451
6.309573444801943e+24,log,122.37098657138868,7546.892993504764,1.0,1.8301657183771176,5.541124446983273e+24,1.1900806657220746e+22,7.565481911614495e+23,6.309573444801943e+24,0.8782090414603627,0.001886150745582503,0.11990480779405485
7.079457843841402e+24,log,129.4387592168652,8006.211204931649,0.9999999999999998,1.8269162303532338,6.217884266367096e+24,1.26251123063185e+22,8.489484651679875e+23,7.079457843841402e+24,0.8782994974362606,0.0017833445137753594,0.1199171580499641
7.943282347242789e+24,log,136.91566509024494,8493.379711987622,0.9999999999999996,1.8237223312480852,6.97726039278467e+24,1.3393335496570407e+22,9.526286189615336e+23,7.943282347242774e+24,0.8783850413181619,0.0016861210405317423,0.11992883764130637
8.912509381337441e+24,log,144.8253826897947,9010.087144220643,1.0,1.8205830591852141,7.829335912380924e+24,1.420813905276851e+22,1.0689653299037423e+24,8.912509381337435e+24,0.8784659378620517,0.0015941794218494723,0.1199398827160988
1e+25,log,153.1929175821679,9558.127221346549,1.0,1.8174974696971364,8.785424373957704e+24,1.5072351517937557e+22,1.1995032745243586e+24,9.999999999999999e+24,0.8785424373957704,0.001507235151793756,0.11995032745243588
1.1220184543019654e+25,log,162.0448825614354,10139.392451885053,0.9999999999999999,1.814464635357493,9.858219954660106e+24,1.5988957216621384e+22,1.3459756311429266e+24,1.1220184543019654e+25,0.8786147782919616,0.0014250173119094104,0.11996020439612914
1.2589254117941714e+25,log,171.40919290143742,10755.904928302907,0.9999999999999999,1.8114836454244205,1.1061965896109968e+25,1.6961144816197505e+22,1.5103270770155474e+24,1.2589254117941714e+25,0.8786831842837206,0.0013472716220753018,0.11996954409420398
1.4125375446227497e+25,log,181.31560124345881,11409.795484218643,0.9999999999999999,1.8085536054946099,1.2412643569716027e+25,1.7992274459566396e+22,1.6947396020518946e+24,1.4125375446227488e+25,0.8787478688243372,0.0012737554855132473,0.11997837569014949
1.5848931924611239e+25,log,191.79541725629247,12103.334493518376,1.0,1.8056736371675508,1.3928184536261005e+25,1.9085926332730645e+22,1.9016614620175026e+24,1.5848931924611239e+25,0.8788090328429278,0.0012042405395844243,0.11998672661748774
1.7782794100389228e+25,log,202.8818904641216,12838.921951606379,1.0,1.8028428777195014,1.5628708542379268e+25,2.0245885023772905e+22,2.1338396729861828e+24,1.7782794100389224e+25,0.8788668672735288,0.00113850978139199,0.11999462294507915
1.995262314968883e+25,log,214.61011303165247,13619.108519343985,1.0,1.8000604797867261,1.7536790512360522e+25,2.1476172707353013e+22,2.3943564646209564e+24,1.995262314968883e+25,0.878921552359095,0.0010763583588099764,0.12000208928209509
2.238721138568347e+25,log,227.01721550016643,14446.599055188608,0.9999999999999999,1.7973256110576048,1.9677760145737515e+25,2.278105471458993e+22,2.6866701852313624e+24,2.2387211385683466e+25,0.8789732587383066,0.0010175923352900632,0.12000914892640346
2.5118864315095717e+25,log,240.14253989242968,15324.258444319372,1.0,1.794637453973209,2.2080038068721202e+25,2.4165048725095867e+22,3.014661197649402e+24,2.51188643150957e+25,0.8790221481252138,0.000962027917423535,0.12001582395736256
2.8183829312644723e+25,log,254.02761625038667,16255.130938293752,0.9999999999999996,1.7919952054359802,2.477551298455604e+25,2.5632955263965343e+22,3.382683372824718e+24,2.8183829312644723e+25,0.8790683732050727,0.0009094915733280103,0.12002213522159927
3.1622776601683795e+25,log,268.7164567927446,17242.44035566342,1.0,1.7893980765261728,2.7799964873004634e+25,2.7189858018129506e+22,3.7956218706609e+24,3.162277660168366e+25,0.879112078713686,0.0008598188059388138,0.12002810248037526
3.5481338923357606e+25,log,284.25552672068,18289.61202485509,1.0,1.7868452922257185,3.11935397978524e+25,2.884115843840773e+22,4.2589579670667806e+24,3.5481338923357593e+25,0.8791534013198553,0.00081285428660702,0.12003374439353756
3.9810717055349854e+25,log,300.69414846684356,19400.268162138524,1.0,1.784336091149224,3.5001282690255953e+25,3.0592568450957475e+22,4.778841796642947e+24,3.9810717055349854e+25,0.8791924707508477,0.0007684505759698788,0.12003907867318243
4.466835921509617e+25,log,318.08430943316256,20578.262807019757,0.9999999999999999,1.7818697252817983,3.927373508583008e+25,3.245016554741006e+22,5.362173963718667e+24,4.466835921509615e+25,0.8792294092718117,0.0007264687156102922,0.12004412201257803
5.0118723362727555e+25,log,336.48114810367434,21827.67450201727,1.0,1.7794454597234404,4.406760586123242e+25,3.4420381241502056e+22,6.016697120253599e+24,5.011872336272752e+25,0.8792643328581825,0.0006867768955803039,0.12004889024623717
5.6234132519034905e+25,log,355.942908976766,23152.83458634632,1.0,1.7770625724397346,4.944652376233192e+25,3.6510045685802403e+22,6.751098711017052e+24,5.623413251903478e+25,0.8792973510455538,0.0006492506250264297,0.12005339832941964
6.309573444801943e+25,log,376.5311552938349,24558.340436702816,0.9999999999999999,1.7747203540186016,5.5481881780386075e+25,3.872640855129963e+22,7.575126259082048e+24,6.309573444801942e+25,0.8793285673866604,0.0006137722128142255,0.1200576604005254
7.0794578438414025e+25,log,398.311172595044,26049.057813037263,1.0,1.772418107432883,6.225378457504179e+25,4.107714272648727e+22,8.499716720645705e+24,7.079457843841398e+25,0.8793580800710319,0.0005802300632699061,0.1200616898656982
7.943282347242788e+25,log,421.35208599327035,27630.14344961892,1.0,1.7701551478085373,6.985211147274137e+25,4.357037994154535e+22,9.537141619744954e+24,7.943282347242787e+25,0.8793859820051331,0.000548518585099385,0.1200654994097675
8.912509381337514e+25,log,445.7266375599371,29307.091887009425,1.0,1.7679308021982447,7.837770914074093e+25,4.621478461836915e+22,1.070116988801583e+25,8.912509381337512e+25,0.8794123606182245,0.0005185384120340038,0.12006910096974159
1e+26,log,471.5121801227687,31085.704538353424,1.0,1.7657444093602261,8.794372990518762e+25,4.901950509074753e+22,1.2007250589721616e+25,9.999999999999997e+25,0.8794372990518764,0.0004901950509074754,0.1200725058972162
