Q_topsis,Q_pca_ae,Q_mlp_ae,conflict
0.4485107603702655,0.7889361415671173,0.808814266530875,0.11818239271594988
0.3509619220093725,0.5837708920800688,0.7378799902250525,0.12681050680960299
0.35360890225013286,0.7932385276995083,0.8907860786060742,0.20668624946872388
0.2970673635298656,0.6645498063489479,0.6810362641976387,0.1856032917479149
0.3058293026448895,0.8516016466552874,0.8023756017907985,0.2540829245182094
0.408080544777529,0.14453909354799832,0.34700945791724225,0.08843885219718739
0.35064946978785283,0.6546375127928138,0.8604460920797176,0.2694828307887889
0.6794924346325236,0.6163838472637293,0.7136831729499442,0.28456962668813934
0.3682274987310927,0.7683984821287208,0.9525169383695254,0.251469620941787
0.4486520090952787,0.9162981706715447,0.9641091892842789,0.2628825918579662
0.4063060246092292,0.7687787896566508,0.9718225420933727,0.22050472489211148
0.657433598151149,0.31683994152114403,0.15049430421702403,0.2674289526310296
0.3954147081882693,0.7423933695007393,0.7912076260950415,0.2625775090941873
0.4194764181837387,0.6489880667236074,0.8499662447580758,0.18367866542741218
0.6960205496788028,0.5935152709695755,0.32392640312521137,0.21055064133133966
0.34172081898313694,0.7962128281901705,0.7702170825786401,0.12391760888995867
0.33399598998553137,0.7071344515973719,0.7748686973543292,0.36693131069425927
0.6594131333884128,0.5892996943242345,0.7424318617642369,0.23541794660592813
0.4962413732347618,0.7276699255496619,0.861184078727812,0.23815752792854894
0.3676363674799688,0.6650800119772422,0.771177509909613,0.24521851002297818
0.3605034269174476,0.5494226486010134,0.9110489759908942,0.24037257655581035
0.6723027220133333,0.5866453561101117,0.37593536347418643,0.2496035461614038
0.5204809859004083,0.8578243932810072,0.8362393848117872,0.24448998623848184
0.41081658939563376,0.8891791722394298,0.9203589916588565,0.3271782197280178
0.3075026668258761,0.778021073380196,0.8915840390909966,0.22903409839606437
0.3823714813718695,0.809717544569683,0.8984118193716113,0.29546876877098643
0.4793494863131555,0.7269880438587777,0.7512832364155957,0.1604092413668176
0.3725807483956299,0.8146525846170016,0.9018746253816005,0.2758761953996039
0.3175396920152528,0.8237509091886296,0.9015822484492926,0.23824477397205673
0.5519984953188485,0.2896231017488733,0.28837640876628134,0.30360114076311634
0.38266691012657966,0.719102553846883,0.921409460152245,0.3123631978171185
0.3919810432880973,0.8165347211324476,0.9411112682691614,0.19819459750011842
0.31178775163580275,0.6682035664763639,0.7401022554563423,0.21536448937541747
0.6046611810605929,0.0,0.2644146882728491,0.02220272066671225
0.3673450752682737,0.5733128904774487,0.8548623035694823,0.26656061042966084
0.45257863074241045,0.8141205468148878,0.8429050869078635,0.2739741473383721
0.36150601599578785,0.7644131503597879,0.8874646048021865,0.2582070189974644
0.3090648817510495,0.5043060437414802,0.6865075858907441,0.24642972283381342
0.42001916871760253,0.7824231428377975,0.7539657152183946,0.2807678012661401
0.4027617692711393,0.8273536898714497,0.8349475523441644,0.19305662009428964
0.4485921385899088,0.614500684373167,0.7222108528656803,0.18756176522445533
0.672822084391978,0.16624766151421144,0.13783411079319496,0.12591751596232925
